Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,22,0,0,992,2,3,2,3,1,2,3,2,4,3,5,2,0,0.0,0
0,27,1,0,140,2,2,5,2,3,5,1,3,2,4,1,5,0,0.0,0
1,39,0,0,214,3,3,4,3,4,4,4,4,2,4,2,4,0,0.0,0
1,16,0,0,719,4,4,5,4,5,5,5,4,5,4,4,5,31,20.0,0
1,56,1,2,67,1,4,1,1,1,3,3,3,1,4,3,3,0,0.0,0
1,21,0,2,641,1,2,1,2,1,1,4,5,4,3,4,1,0,0.0,0
1,16,0,0,907,1,0,0,1,5,4,3,5,4,5,5,5,129,133.0,0
1,30,0,1,1092,4,4,2,4,2,2,3,2,3,4,3,2,0,0.0,0
0,42,1,0,967,3,3,2,3,2,2,2,2,1,1,1,2,101,106.0,0
1,68,1,1,389,3,2,3,3,3,3,2,2,3,3,3,3,0,10.0,0
1,16,0,0,794,1,1,3,1,3,3,3,3,4,4,5,3,0,9.0,0
1,28,1,0,612,3,4,3,3,3,3,1,5,4,2,4,3,17,11.0,0
0,20,1,0,737,1,1,1,5,4,3,4,4,3,4,2,4,135,129.0,0
1,56,1,0,896,1,4,1,1,1,1,3,4,3,3,3,1,27,7.0,0
1,53,1,0,1127,1,4,1,1,1,1,1,3,4,1,3,1,0,0.0,0
1,66,0,0,2425,3,3,3,5,5,5,4,5,4,5,3,5,13,6.0,0
1,48,0,0,1066,3,3,5,4,4,2,2,3,4,2,2,2,13,4.0,0
0,29,1,0,602,4,4,5,4,5,5,4,2,4,2,4,5,15,8.0,0
1,48,1,2,1924,2,2,2,3,3,2,2,2,2,2,2,4,102,90.0,0
1,40,0,0,2399,1,1,1,1,1,1,3,5,5,4,4,1,0,0.0,0
1,61,0,0,106,2,2,1,2,1,1,4,2,5,4,4,1,0,0.0,0
1,55,0,0,473,2,2,1,1,1,2,2,2,2,4,2,4,0,0.0,0
1,38,1,2,3896,2,4,3,4,4,2,2,2,2,1,2,1,0,0.0,0
1,56,0,1,986,2,2,4,4,5,2,2,2,2,5,2,4,0,0.0,0
1,17,0,0,802,1,1,3,1,3,3,2,2,3,1,1,3,10,0.0,0
1,23,1,2,2395,1,2,1,1,1,1,4,5,3,4,3,1,1,7.0,0
1,50,1,0,342,1,3,1,3,4,1,1,1,1,1,1,4,0,0.0,0
1,61,0,0,312,1,1,4,3,3,2,2,1,2,1,2,2,0,0.0,0
1,37,0,0,507,3,3,2,3,4,2,1,2,3,2,4,2,0,18.0,0
0,26,1,0,777,2,2,2,2,2,2,2,5,4,3,4,2,0,12.0,0
1,52,0,0,521,2,2,1,2,1,1,5,3,5,4,4,1,0,0.0,0
0,22,1,0,821,4,3,5,3,5,5,4,1,4,2,3,5,3,0.0,0
1,21,0,0,992,1,1,1,2,2,5,3,5,5,2,3,2,156,253.0,0
1,15,0,0,370,2,2,2,2,2,2,2,5,4,3,4,2,1,0.0,0
0,33,1,0,585,1,1,5,1,5,5,3,4,4,5,5,5,0,0.0,0
1,54,0,0,200,2,2,5,2,2,5,5,3,4,5,5,5,8,5.0,0
1,48,0,0,837,1,1,3,1,4,3,5,2,2,1,3,3,0,0.0,0
1,22,0,1,592,2,3,3,3,3,3,3,5,1,2,3,3,0,0.0,0
1,48,0,0,908,2,2,5,2,5,5,1,2,4,3,4,5,0,0.0,0
0,21,1,0,153,1,1,5,1,1,5,4,2,4,4,3,5,0,0.0,0
0,20,1,0,1162,2,2,3,2,2,3,3,3,1,1,2,3,15,8.0,0
0,33,1,2,404,3,3,5,3,5,5,4,3,4,4,5,5,46,94.0,0
0,21,1,0,675,3,3,1,3,1,1,4,1,3,4,3,1,3,0.0,0
1,42,1,0,1091,2,5,2,1,1,4,5,2,2,1,3,1,134,124.0,0
1,15,0,0,631,1,0,2,0,2,2,4,2,3,3,3,2,0,0.0,0
0,36,1,2,1089,3,3,3,3,3,3,3,2,4,4,5,3,37,14.0,0
1,69,0,0,944,3,2,3,2,1,3,3,1,3,3,3,3,0,0.0,0
0,38,1,2,1076,3,3,1,3,1,1,3,5,3,2,4,1,40,33.0,0
0,29,1,0,612,2,2,3,2,1,3,5,3,1,4,3,3,98,91.0,0
1,51,0,1,602,2,2,5,2,5,5,2,3,3,4,4,5,8,0.0,0
1,43,0,0,153,1,1,4,1,4,4,4,4,4,4,4,4,2,0.0,0
1,27,1,2,2013,2,1,2,2,2,2,2,1,3,4,3,2,27,22.0,0
1,31,0,1,1524,1,1,5,1,5,5,3,4,5,3,4,5,0,0.0,0
0,26,1,0,721,2,2,4,2,4,4,5,5,4,1,5,4,25,1.0,0
1,47,0,0,2704,3,3,3,3,2,4,5,4,4,2,3,2,138,153.0,0
1,62,0,0,528,3,3,3,3,3,3,1,1,5,1,5,3,0,0.0,0
1,36,0,0,143,1,1,4,1,4,4,4,5,3,1,3,4,15,30.0,0
1,37,0,0,1999,4,4,5,4,5,5,5,5,5,4,4,5,0,0.0,0
1,30,0,0,297,3,3,3,3,3,3,5,5,5,4,2,3,12,0.0,0
0,44,1,0,775,3,2,1,2,4,1,1,1,5,3,4,1,0,0.0,0
1,39,0,1,192,3,3,4,3,4,4,3,2,4,5,5,4,36,40.0,0
1,34,0,0,603,2,2,5,2,3,5,4,3,5,4,5,5,0,0.0,0
1,60,1,1,423,2,2,2,3,3,2,2,2,2,4,2,1,0,16.0,0
1,31,1,2,3364,2,2,2,2,2,2,2,5,3,4,2,2,0,0.0,0
0,72,1,1,475,2,2,4,2,1,4,4,2,4,3,4,4,70,58.0,0
1,69,0,0,1407,2,3,4,4,5,5,5,3,5,4,5,3,0,0.0,0
1,40,0,0,1139,2,2,1,2,1,1,3,5,4,3,5,1,0,0.0,0
1,66,0,0,657,3,3,2,4,4,1,1,3,1,2,1,4,0,0.0,0
0,37,1,2,460,2,2,2,2,2,2,3,3,4,5,4,2,0,0.0,0
0,31,1,1,956,3,3,3,3,3,3,5,5,2,3,5,3,0,0.0,0
1,49,0,0,416,4,5,2,5,2,2,3,4,2,3,4,2,13,5.0,0
1,55,0,0,549,2,1,2,1,2,2,4,4,4,5,2,2,0,0.0,0
1,18,0,0,1624,3,3,4,3,5,4,1,3,3,3,4,4,5,0.0,0
0,72,1,0,67,3,3,3,2,2,3,4,4,3,2,2,2,324,296.0,0
0,30,1,2,723,2,2,3,2,3,3,3,1,3,2,3,3,19,20.0,0
1,12,0,1,733,2,2,4,2,3,4,3,5,4,4,4,4,0,0.0,0
1,62,1,0,569,1,0,4,1,4,4,4,5,3,1,3,4,0,0.0,0
0,56,1,1,89,3,3,5,3,2,5,5,5,3,2,1,5,5,6.0,0
0,44,1,0,1269,2,2,4,2,4,4,3,1,5,4,4,4,22,12.0,0
1,39,0,0,733,4,4,1,4,3,1,1,5,4,4,1,1,4,6.0,0
1,52,1,1,1089,3,2,3,3,3,3,4,3,4,1,4,3,90,88.0,0
1,64,1,2,3957,2,4,3,4,4,2,2,3,2,1,2,2,29,9.0,0
1,58,0,0,1211,1,0,5,0,5,5,3,4,4,3,3,5,9,22.0,0
1,18,0,0,738,1,1,2,1,2,2,4,4,5,5,4,2,0,0.0,0
1,13,0,0,604,3,3,3,3,3,3,5,3,5,4,5,3,63,66.0,0
1,38,0,0,515,2,2,5,2,5,5,4,3,5,5,5,5,0,0.0,0
1,68,0,0,1037,4,4,1,4,1,1,4,3,5,5,4,1,0,0.0,0
1,36,1,2,282,4,2,3,4,3,4,4,4,4,2,4,1,9,27.0,0
1,67,0,0,422,3,3,5,3,5,5,4,2,3,3,4,5,0,0.0,0
0,25,1,0,1070,1,1,4,1,4,4,2,3,3,2,4,4,75,87.0,0
0,24,1,0,616,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0,0
0,23,1,0,1325,3,3,3,3,3,3,4,5,4,4,3,3,6,31.0,0
1,14,0,0,489,2,2,5,2,5,5,5,3,4,3,4,5,76,70.0,0
1,49,1,2,761,3,4,1,4,4,3,3,3,3,1,3,1,0,0.0,0
1,38,1,1,484,4,1,4,3,4,4,3,2,3,1,2,4,32,27.0,0
1,80,1,1,526,3,3,1,4,3,3,3,3,3,3,3,3,0,6.0,0
1,47,1,0,416,2,3,1,4,3,2,2,2,2,3,2,1,8,11.0,0
1,9,0,0,931,1,1,2,1,2,2,1,3,3,1,1,2,0,0.0,0
1,58,1,2,3897,2,3,4,4,3,3,3,3,2,3,3,3,0,0.0,0
0,25,1,2,304,3,3,1,3,1,1,4,5,5,5,4,1,0,27.0,0
1,41,1,2,2800,1,4,2,1,2,1,1,1,1,3,1,3,8,2.0,0
0,29,1,2,957,2,2,1,2,2,1,3,4,4,4,4,1,0,20.0,0
1,59,1,1,158,2,5,2,2,2,2,4,3,3,2,2,2,447,438.0,0
1,50,0,0,967,4,4,4,4,4,4,3,1,4,4,3,4,4,0.0,0
1,25,0,0,347,1,1,2,1,2,2,5,5,4,5,5,2,20,13.0,0
0,39,1,2,694,3,3,3,3,1,3,4,3,5,4,4,3,71,62.0,0
0,44,1,0,482,3,3,5,3,5,5,2,3,3,4,3,5,0,0.0,0
1,67,1,0,603,4,4,2,3,2,4,4,4,4,2,4,1,0,0.0,0
1,39,0,0,147,1,1,1,1,2,1,4,5,3,3,4,1,0,6.0,0
0,39,1,2,325,2,2,3,2,3,3,5,2,4,4,5,3,0,0.0,0
1,60,1,1,588,3,3,3,3,3,3,3,4,4,4,4,3,0,0.0,0
1,55,0,0,265,3,3,5,3,2,5,1,4,4,1,4,5,0,0.0,0
0,25,1,2,862,1,1,3,1,3,3,3,4,5,3,4,3,0,0.0,0
1,12,0,0,600,2,2,5,2,5,5,4,1,1,1,1,5,0,0.0,0
1,60,0,0,447,1,1,2,5,4,4,4,1,2,4,4,4,62,51.0,0
1,23,1,0,746,1,5,1,1,2,1,4,3,3,3,3,1,13,0.0,0
1,17,1,2,2475,2,4,2,2,2,2,4,3,3,2,4,2,3,9.0,0
1,7,0,0,184,3,3,1,3,1,1,4,5,5,3,4,1,0,0.0,0
0,30,1,0,862,1,1,2,1,2,2,3,5,3,1,4,2,39,25.0,0
0,23,1,0,813,1,1,3,1,3,3,3,5,4,3,4,3,95,78.0,0
0,18,1,0,551,1,1,3,1,1,3,2,2,3,2,3,3,25,19.0,0
1,61,0,0,937,2,2,1,2,1,1,4,1,1,2,4,1,0,0.0,0
1,42,1,0,733,4,1,4,4,4,4,3,3,3,4,3,4,0,0.0,0
1,68,0,0,299,1,1,3,1,3,3,3,2,4,3,4,3,0,0.0,0
0,29,1,0,1222,3,3,1,3,1,1,3,2,3,2,3,1,1,0.0,0
1,41,0,0,2300,2,2,2,2,2,2,3,5,5,3,4,2,0,0.0,0
1,34,0,0,1565,2,2,3,2,3,3,5,4,5,4,5,3,0,18.0,0
1,26,0,1,1481,3,3,2,3,1,2,4,2,5,4,5,2,0,0.0,0
1,26,0,0,867,2,2,1,2,1,1,5,4,4,4,5,1,7,0.0,0
1,16,0,0,1121,3,3,4,3,3,4,5,3,3,5,4,4,0,0.0,0
1,18,0,0,674,1,1,5,1,5,5,3,3,4,3,4,5,0,0.0,0
0,60,1,2,1142,4,4,2,4,2,2,5,4,4,5,4,2,0,0.0,0
1,13,0,0,998,2,2,2,2,2,2,3,5,2,2,5,2,0,0.0,0
1,34,0,0,417,3,3,2,3,5,2,5,5,2,4,5,2,0,0.0,0
1,19,0,0,545,2,2,5,2,5,5,4,4,4,1,4,5,0,0.0,0
1,39,0,0,414,2,2,1,2,1,1,4,2,3,4,4,1,0,0.0,0
1,53,1,2,2476,2,5,4,4,4,2,2,3,2,1,2,4,0,0.0,0
0,21,1,0,479,2,2,1,2,2,1,1,4,3,2,3,1,9,14.0,0
1,35,1,2,2353,1,5,3,3,4,1,1,1,1,4,1,4,101,72.0,0
1,39,0,0,306,3,3,5,3,5,5,4,5,5,5,4,5,37,19.0,0
1,37,1,0,226,2,1,2,2,2,2,3,4,4,1,4,2,1,14.0,0
0,20,1,0,2295,2,2,3,2,3,3,1,2,4,4,4,3,9,9.0,0
0,24,1,0,150,2,2,3,2,2,3,3,5,1,3,2,3,0,0.0,0
1,29,1,2,697,4,2,4,4,4,4,3,1,3,2,2,4,15,12.0,0
1,50,0,0,1083,3,3,4,1,4,5,5,3,5,5,5,2,26,44.0,0
0,22,1,0,954,2,1,3,1,3,3,1,3,3,2,4,3,4,6.0,0
1,64,0,1,438,2,5,5,5,5,5,5,5,5,5,5,3,14,9.0,0
1,37,0,0,679,2,2,2,4,4,4,5,5,4,4,3,4,174,161.0,0
1,66,0,0,302,3,3,2,3,2,2,3,3,3,4,5,2,0,0.0,0
1,39,1,2,3523,2,3,5,4,3,2,2,2,2,1,2,2,10,1.0,0
1,77,1,2,1844,3,5,4,4,4,3,3,2,3,1,3,1,11,25.0,0
0,26,1,2,550,1,1,5,1,5,5,2,4,4,2,3,5,0,9.0,0
1,25,0,0,337,4,4,1,4,1,1,4,1,3,1,3,1,68,63.0,0
1,52,1,2,2454,2,4,1,2,3,2,2,2,2,4,2,1,0,5.0,0
0,22,1,0,594,3,3,4,3,4,4,2,5,4,4,3,4,8,13.0,0
1,47,0,0,723,2,2,3,4,4,3,3,2,2,1,3,4,18,0.0,0
1,28,0,1,690,4,4,4,4,3,4,3,2,4,5,4,4,13,14.0,0
1,32,0,0,1372,1,1,1,4,4,3,3,4,5,4,3,4,141,116.0,0
1,46,1,0,451,3,5,3,3,3,3,1,3,1,4,1,3,10,21.0,0
1,45,0,0,951,2,2,5,2,5,5,2,5,3,3,3,5,0,0.0,0
1,64,0,0,677,2,2,3,1,5,4,4,2,4,3,4,4,0,0.0,0
1,62,0,0,370,3,3,1,3,4,1,1,3,1,3,1,1,15,10.0,0
1,63,0,0,912,1,1,4,1,4,4,2,2,4,4,3,4,0,0.0,0
1,32,0,0,1535,3,3,5,3,5,5,5,2,4,3,5,5,0,4.0,0
0,39,1,0,1379,2,2,4,2,4,4,2,3,4,2,4,4,8,0.0,0
1,27,0,0,1136,2,2,2,2,2,2,4,5,4,5,5,2,1,0.0,0
0,37,1,2,2724,3,3,2,3,2,2,3,5,3,2,4,2,0,0.0,0
1,46,0,0,1460,3,3,2,4,4,4,4,3,4,3,4,5,21,19.0,0
1,38,1,2,325,1,4,2,3,4,1,1,2,1,2,1,2,34,34.0,0
1,42,0,0,338,4,4,5,5,2,5,5,4,5,2,5,1,0,0.0,0
1,32,0,0,1158,3,3,4,3,4,4,1,5,2,4,4,4,0,15.0,0
1,73,1,0,283,1,5,1,1,1,1,1,2,4,4,3,1,0,0.0,0
1,10,1,2,2448,2,3,3,2,2,1,1,4,3,2,1,2,208,204.0,0
1,64,0,0,712,2,2,2,2,2,2,4,4,5,4,5,2,0,0.0,0
1,48,1,1,1102,4,1,2,4,3,4,4,4,4,2,4,4,0,9.0,0
1,61,0,1,594,4,4,1,2,2,3,3,4,3,2,3,5,0,0.0,0
1,52,1,0,1028,3,3,4,4,4,4,4,3,4,2,4,4,0,0.0,0
0,47,1,0,862,3,3,3,3,3,3,4,4,2,4,2,3,0,0.0,0
1,11,0,1,1208,3,3,2,3,1,2,2,4,3,3,3,2,0,0.0,0
0,34,1,2,305,3,3,1,3,1,1,5,4,5,4,5,1,0,0.0,0
1,52,1,0,624,2,3,2,2,2,2,1,3,3,4,4,2,0,20.0,0
1,41,1,2,3108,3,1,3,3,3,3,3,3,3,1,3,2,0,2.0,0
1,51,0,1,483,4,4,3,4,3,3,2,3,3,5,1,3,0,0.0,0
1,7,0,0,2248,1,0,4,0,4,4,4,3,5,3,5,4,0,0.0,0
0,20,1,0,357,4,4,3,4,3,3,3,1,4,2,3,3,0,20.0,0
1,14,0,0,391,1,1,3,1,3,3,4,2,4,4,4,3,0,0.0,0
1,23,0,1,834,4,3,5,3,5,5,3,3,5,5,4,5,0,0.0,0
1,40,1,2,453,2,5,3,3,3,2,2,2,2,4,2,1,4,0.0,0
1,33,0,0,352,1,1,1,1,1,1,3,2,5,3,4,1,0,0.0,0
1,52,0,0,361,2,2,1,4,4,1,1,2,1,2,1,4,0,0.0,0
1,45,0,0,846,1,1,5,1,5,5,3,2,5,3,5,5,0,0.0,0
1,61,0,0,957,3,3,3,3,3,3,4,5,5,3,4,3,0,0.0,0
1,72,1,0,1144,2,1,3,3,3,2,2,2,2,4,2,4,0,17.0,0
1,32,0,0,689,4,3,4,3,4,4,5,5,4,4,5,4,0,0.0,0
0,21,1,0,912,4,4,1,4,5,1,5,5,5,5,5,1,0,0.0,0
1,54,1,0,541,4,3,2,2,3,4,4,4,4,2,4,4,0,0.0,0
1,55,1,2,2511,1,3,3,3,4,1,1,1,1,4,1,2,0,0.0,0
0,22,1,0,1297,1,1,2,1,2,2,3,2,4,3,4,2,5,19.0,0
1,51,0,0,315,1,1,5,3,3,4,4,1,4,2,4,2,0,0.0,0
1,9,0,0,2475,4,4,4,5,5,1,5,2,3,5,3,5,0,0.0,0
1,8,0,0,802,4,4,4,4,5,4,5,5,5,1,1,4,0,32.0,0
1,70,0,0,756,3,3,3,4,5,3,3,3,3,4,3,4,0,0.0,0
1,12,0,0,616,2,2,3,2,3,3,3,4,1,1,5,3,6,0.0,0
0,39,1,0,447,2,1,4,1,4,4,4,1,3,4,4,4,0,0.0,0
1,53,0,0,1061,3,3,1,3,1,1,4,2,5,3,4,1,3,0.0,0
0,25,1,2,594,2,2,5,2,5,5,5,2,5,4,4,5,0,0.0,0
1,42,0,1,449,3,1,5,4,3,3,3,1,3,2,3,3,64,49.0,0
1,42,0,0,2565,3,3,3,1,1,1,3,1,2,1,4,1,8,0.0,0
0,20,1,0,316,2,2,1,2,1,1,3,3,5,3,5,1,0,2.0,0
1,60,0,0,2248,3,3,4,4,4,1,1,3,1,5,1,5,31,129.0,0
1,45,1,0,331,1,3,4,4,3,1,1,1,1,1,1,3,26,30.0,0
0,25,1,1,432,4,4,5,4,5,5,3,2,3,1,2,5,14,21.0,0
1,16,1,2,581,2,2,2,2,2,2,3,1,3,1,4,2,20,16.0,0
1,67,0,0,726,3,4,5,4,5,5,4,3,5,3,4,5,0,0.0,0
0,36,1,2,655,4,4,1,4,1,1,3,2,5,4,4,1,0,0.0,0
0,39,1,0,579,3,3,1,3,1,1,2,3,3,2,5,1,7,1.0,0
0,32,1,2,760,3,3,2,3,2,2,4,3,4,5,5,2,0,17.0,0
1,22,0,0,108,4,4,5,4,5,5,1,2,2,3,2,5,0,0.0,0
1,17,0,0,1079,2,2,3,2,3,3,4,2,4,5,4,3,0,0.0,0
1,18,0,0,602,3,3,3,3,3,3,2,1,3,1,3,3,0,0.0,0
1,43,0,0,448,2,0,4,3,4,3,3,0,3,4,3,1,56,57.0,0
0,37,1,2,158,3,3,3,3,3,3,4,4,4,1,3,3,0,0.0,0
1,12,0,0,444,4,4,1,4,1,1,4,4,5,4,5,1,0,0.0,0
1,36,1,1,1726,2,5,2,2,2,2,4,2,4,1,4,2,18,1.0,0
1,63,1,0,109,3,4,1,1,2,3,3,3,3,3,3,1,6,9.0,0
1,48,1,2,3237,3,4,3,3,3,3,3,3,3,4,3,2,5,17.0,0
1,65,0,2,590,1,1,4,5,4,4,4,1,4,5,4,5,0,0.0,0
0,35,1,0,89,2,1,2,1,2,2,2,4,2,3,5,2,0,0.0,0
0,27,1,0,805,3,3,3,3,3,3,3,1,2,3,3,3,0,0.0,0
1,47,0,0,1744,1,1,4,2,2,3,3,1,5,1,3,1,24,37.0,0
1,13,0,0,985,1,1,4,1,3,4,5,3,5,5,4,4,0,0.0,0
1,61,0,2,980,2,1,1,3,2,1,1,1,3,3,1,5,0,0.0,0
0,25,1,2,1011,2,2,1,2,1,1,5,5,4,5,4,1,34,25.0,0
1,12,0,0,201,3,0,3,0,3,3,2,3,4,1,3,3,23,14.0,0
1,17,0,0,399,2,2,4,2,4,4,5,3,4,5,4,4,0,0.0,0
0,54,1,0,1304,4,3,3,4,5,3,3,3,2,2,5,3,0,0.0,0
0,23,1,1,1235,3,3,3,3,3,3,4,3,5,3,5,3,1,0.0,0
1,66,1,1,590,3,3,3,3,3,3,2,5,4,3,3,3,0,0.0,0
1,65,0,0,345,2,2,2,3,3,5,5,2,3,4,5,4,0,0.0,0
1,56,0,0,370,3,3,4,4,3,3,3,3,3,2,3,1,0,9.0,0
1,18,0,0,937,2,2,1,2,1,1,5,2,1,5,2,1,6,1.0,0
1,8,1,2,3817,3,5,3,3,3,3,1,1,3,4,3,3,0,0.0,0
1,35,1,2,237,3,2,1,4,3,3,3,3,3,3,3,4,2,2.0,0
0,28,1,2,689,1,1,1,1,1,1,3,4,4,3,4,1,0,17.0,0
1,34,0,0,1045,3,3,5,3,5,5,4,2,5,4,4,5,101,86.0,0
0,22,1,0,647,1,1,3,1,3,3,2,2,3,3,3,3,3,0.0,0
1,69,0,0,862,4,4,2,4,4,4,4,4,4,5,4,5,8,9.0,0
1,14,0,0,357,3,5,2,5,2,2,1,1,2,1,3,2,74,73.0,0
0,19,1,0,399,4,3,2,3,2,2,1,3,4,3,3,2,0,0.0,0
1,35,1,0,475,2,2,2,3,2,2,3,5,3,3,4,2,0,8.0,0
1,22,1,2,1204,2,3,2,2,2,2,2,4,4,1,3,2,13,15.0,0
0,58,1,2,294,2,2,1,2,1,1,4,5,4,3,5,1,0,0.0,0
1,46,1,1,329,3,3,3,3,3,2,2,3,3,3,4,3,293,282.0,0
0,43,1,0,154,1,1,5,1,5,5,4,2,5,1,4,5,106,103.0,0
1,13,0,1,489,3,3,5,3,5,5,1,2,3,3,3,5,0,0.0,0
1,54,1,2,354,3,5,2,3,4,3,3,3,3,2,3,2,0,0.0,0
1,34,0,0,134,1,1,1,1,1,1,4,2,5,4,5,1,21,25.0,0
1,34,0,0,772,1,1,1,1,1,1,2,5,5,1,4,1,10,2.0,0
1,52,0,0,1739,1,1,1,1,1,1,3,5,5,5,5,1,0,0.0,0
1,48,0,2,2402,3,3,4,1,3,2,2,3,2,2,2,2,0,16.0,0
1,53,1,1,851,1,3,5,3,4,2,2,1,2,3,2,4,17,9.0,0
1,36,1,2,3617,2,3,3,1,2,2,2,2,2,4,2,3,19,30.0,0
1,64,0,0,814,1,1,5,1,3,5,1,3,3,2,3,5,28,22.0,0
1,31,0,0,762,2,1,1,1,1,1,4,3,4,4,4,1,0,9.0,0
1,32,0,0,1005,2,2,5,2,4,5,3,5,5,4,4,5,0,10.0,0
1,35,0,0,237,1,1,5,1,5,5,4,5,4,3,5,5,0,0.0,0
1,11,0,1,187,2,2,5,2,5,5,3,4,5,5,5,5,1,0.0,0
0,46,1,0,872,2,2,1,2,1,1,1,5,3,2,4,1,19,7.0,0
0,39,1,0,813,3,3,4,3,2,4,4,4,4,4,4,4,0,0.0,0
0,14,1,1,925,1,0,1,0,1,1,4,4,4,1,3,1,32,19.0,0
1,44,1,2,2704,1,3,1,1,1,2,1,4,3,1,1,1,27,39.0,0
1,69,0,0,236,1,1,4,1,4,4,1,2,4,4,4,4,1,0.0,0
1,45,0,0,239,2,2,4,2,4,4,4,3,4,1,3,4,8,12.0,0
1,27,1,1,1514,1,1,1,1,1,1,4,5,3,4,4,1,0,0.0,0
1,9,0,0,581,1,1,5,1,5,5,3,5,5,3,5,5,0,3.0,0
0,38,1,0,190,4,4,4,4,4,4,1,3,3,1,3,4,7,0.0,0
1,43,1,2,936,1,4,2,4,4,1,1,2,1,1,1,2,18,5.0,0
1,58,1,2,1826,3,5,2,4,3,3,3,3,3,2,3,3,22,8.0,0
1,14,1,2,2835,2,4,2,2,2,2,3,5,3,1,3,2,0,0.0,0
1,25,1,2,599,2,3,2,2,2,2,3,4,4,1,3,2,0,28.0,0
1,37,0,0,1096,2,2,1,2,1,1,4,2,3,2,2,1,0,0.0,0
1,64,0,0,270,3,3,1,3,1,1,5,2,4,3,5,1,4,0.0,0
1,62,0,0,731,2,2,5,2,5,5,3,1,3,3,2,5,1,0.0,0
1,34,1,2,1849,1,4,1,4,4,1,1,1,1,3,1,3,0,0.0,0
1,55,0,0,859,2,2,2,2,2,2,4,4,3,2,4,2,2,24.0,0
1,14,1,2,2433,3,1,3,3,3,3,1,5,3,2,4,3,0,16.0,0
1,23,0,0,395,1,1,1,1,1,1,1,1,2,2,3,1,0,0.0,0
1,9,0,0,2248,2,2,2,2,2,2,4,3,5,5,5,2,46,37.0,0
1,63,0,0,589,2,2,3,5,4,5,5,2,5,5,5,3,0,0.0,0
1,69,1,0,290,2,5,2,2,2,2,2,5,3,2,3,2,0,0.0,0
1,72,1,2,628,4,3,4,4,3,4,4,4,4,4,4,4,1,2.0,0
1,32,0,0,717,2,2,2,4,3,2,1,4,3,3,3,3,119,142.0,0
1,18,0,0,1660,3,3,3,3,3,3,3,4,5,5,4,3,0,0.0,0
1,9,0,0,522,3,3,4,3,4,4,3,2,5,4,4,4,0,0.0,0
0,25,1,0,933,2,2,4,2,4,4,3,2,2,3,2,4,0,0.0,0
1,21,0,0,1514,1,1,4,1,4,4,5,4,3,5,4,4,35,22.0,0
1,28,0,0,356,2,2,2,2,2,2,1,5,4,1,3,2,6,5.0,0
0,43,1,2,587,3,3,3,3,3,3,3,5,4,4,4,3,0,0.0,0
1,60,0,2,300,1,1,4,1,2,4,4,1,4,3,4,2,2,0.0,0
1,34,0,0,137,3,3,5,3,5,5,5,3,4,3,4,5,0,0.0,0
1,28,1,2,516,2,1,2,2,2,2,3,3,3,2,3,2,54,42.0,0
1,13,0,2,106,3,0,3,0,3,3,5,2,4,3,4,3,0,0.0,0
1,39,0,0,448,3,3,5,3,5,5,1,5,2,1,2,5,100,81.0,0
1,44,1,0,1754,2,2,2,2,2,2,1,2,1,1,2,2,0,0.0,0
1,19,0,0,1126,3,3,5,3,5,5,3,1,2,1,4,5,16,10.0,0
0,33,1,2,2704,2,2,2,5,5,1,2,4,3,5,1,5,0,0.0,0
1,31,0,0,436,1,1,1,2,2,3,5,4,5,2,5,2,136,124.0,0
1,7,0,0,261,2,2,4,2,4,4,4,2,3,1,4,4,0,0.0,0
1,64,0,0,883,4,5,4,2,5,4,4,5,4,1,4,4,12,9.0,0
1,21,0,0,1127,3,3,5,3,5,5,5,3,3,5,4,5,0,2.0,0
1,28,1,0,627,3,1,3,3,3,3,3,4,2,3,1,3,0,6.0,0
1,46,1,2,2871,3,1,2,4,3,3,3,3,3,2,3,2,9,0.0,0
1,69,0,0,919,3,3,3,3,3,3,5,2,5,4,4,3,0,8.0,0
1,59,0,0,266,2,2,1,4,5,5,5,2,5,3,5,3,0,17.0,0
1,43,0,0,2174,3,3,5,3,5,5,5,3,4,4,4,5,9,8.0,0
1,8,0,1,408,1,1,2,1,2,2,3,5,5,4,5,2,0,0.0,0
1,58,0,0,669,1,1,4,4,4,1,1,1,1,3,1,4,27,14.0,0
1,46,1,2,3185,2,5,5,3,3,2,2,2,2,1,2,1,0,0.0,0
1,62,1,2,297,3,5,2,3,3,3,3,2,3,3,3,4,50,39.0,0
0,25,1,2,236,2,2,3,2,3,3,5,2,4,5,4,3,0,3.0,0
1,18,0,0,1749,2,2,3,2,3,3,1,5,2,2,3,3,7,0.0,0
1,49,0,0,867,1,1,3,1,3,3,4,3,5,3,4,3,0,5.0,0
0,38,1,0,792,1,1,5,1,5,5,4,5,3,2,4,5,0,0.0,0
1,24,1,2,3171,4,4,4,4,4,4,3,1,3,3,3,4,12,17.0,0
1,66,0,2,285,2,2,4,3,4,1,1,2,1,4,1,2,10,7.0,0
0,27,1,2,1162,4,4,5,4,5,5,1,5,4,3,3,5,0,0.0,0
1,18,0,0,411,2,2,2,2,2,2,5,3,4,5,4,2,2,0.0,0
