Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
10367,412.0050049,173.7205048,76.78864288,0.897003174,10591,0.619739354
11816,453.9899902,191.0656281,79.93447876,0.908280671,12079,0.767771304
9920,398.526001,162.0756378,79.13806152,0.872687817,10171,0.609336615
9722,373.7529907,145.2644653,87.05447388,0.800537527,9839,0.819108605
11114,413.07901,170.099411,84.00698853,0.869535744,11293,0.76039958
13720,477.6350098,201.1578674,87.30999756,0.90089494,13936,0.664535522
11997,429.6600037,170.9993896,90.55361938,0.848275483,12253,0.7463606
11626,433.2380066,178.0792389,84.56312561,0.880060077,11972,0.58967334
8546,388.5809937,172.5199585,63.34475327,0.930152476,8685,0.735456109
11307,427.6099854,176.0746765,82.24739838,0.884195745,11492,0.656620204
12664,442.8510132,178.6540527,91.11915588,0.860155821,12895,0.679107666
11332,428.6059875,173.0604706,84.94743347,0.871241808,11628,0.598184109
12103,456.3649902,189.7859344,82.76078033,0.899910629,12483,0.62905407
11960,436.3710022,183.8168182,83.23420715,0.891606748,12142,0.589569151
9487,394.2799988,165.9357452,73.33003998,0.897055328,9659,0.722984314
11099,421.9159851,168.9326324,86.08985138,0.860405207,11415,0.598006487
9842,395.572998,159.4990082,80.37096405,0.863764107,10102,0.616666675
11614,418.8680115,168.9307861,88.24199677,0.852727532,11803,0.670709193
11074,421.3070068,173.0513153,82.40327454,0.879348755,11326,0.7045874
11539,423.6910095,172.5359192,86.05995941,0.866720319,11767,0.641697228
10810,415.303009,169.0044556,82.43157959,0.872984469,11029,0.698094904
11743,432.5469971,175.7979279,86.18153381,0.87159276,12077,0.733204305
12190,445.894989,185.7569427,84.64902496,0.890134573,12386,0.716216207
12672,445.5429993,180.4552765,90.30992889,0.865761995,12900,0.625685096
11317,420.1530151,169.6247406,86.44433594,0.860398948,11479,0.613487303
9772,394.9830017,155.2926483,82.31694031,0.847949982,10154,0.691284657
12867,449.0799866,181.7005615,91.34106445,0.864460349,13152,0.649061739
9749,398.6820068,162.8812256,77.19672394,0.880554497,9941,0.599127352
9561,386.0849915,159.9705353,76.79644775,0.877232254,9708,0.700953066
11332,427.3240051,175.5405579,83.60845184,0.879287481,11563,0.595418215
12311,441.4060059,174.5828247,90.74132538,0.854311764,12538,0.619265616
10152,399.7969971,162.2039642,80.65750122,0.867601752,10393,0.661281943
10692,410.2529907,170.1792297,80.28888702,0.881710887,10863,0.630796432
10600,429.5109863,182.3060608,75.09999084,0.911208928,10829,0.72216922
11307,424.8959961,173.9436493,83.69766235,0.876623511,11499,0.738633394
11327,422.6849976,175.8530579,82.81970978,0.882154703,11475,0.596314847
13002,448.1149902,182.6278687,91.47121429,0.86552763,13200,0.605814934
11287,429.3250122,171.8957367,85.36037445,0.867989659,11599,0.590139091
12172,434.0270081,180.7236938,86.31446838,0.878574908,12311,0.79513979
10528,411.1199951,164.8199615,83.14048767,0.863451302,10862,0.621487617
11748,446.6950073,190.2133179,79.88955688,0.907524228,11926,0.809760153
13032,459.631012,186.4734955,90.25482178,0.875063121,13247,0.800491393
12032,437.6359863,177.4034729,87.80332947,0.868929505,12291,0.605475068
13446,461.4389954,188.9829712,91.787323,0.874130607,13643,0.598557711
13258,476.0910034,195.3047791,88.26482391,0.892051518,13583,0.575434029
12509,439.447998,177.083374,90.62299347,0.859132469,12723,0.628214121
11264,429.5429993,177.6937256,81.98130035,0.887211502,11513,0.795480251
11220,418.5490112,172.7580261,83.32672119,0.875988543,11380,0.60661763
11621,444.6619873,188.6421967,79.06629181,0.907924533,11849,0.619852781
12780,448.6610107,181.9351654,90.70710754,0.866850436,13038,0.607356727
11249,419.0029907,166.2865143,87.62982941,0.849877059,11593,0.630054891
10719,422.3739929,173.3438568,80.02292633,0.887065947,11007,0.766573668
10171,400.4440002,165.2134705,79.2173233,0.877550244,10339,0.623337626
12459,434.2879944,175.2012482,91.26869965,0.853595555,12651,0.636832952
11622,419.5660095,167.3070679,89.68018341,0.844204366,11854,0.631115913
12402,437.6579895,175.2316589,91.14551544,0.854079247,12595,0.765933812
10913,427.6180115,170.7232971,83.1588974,0.87334758,11311,0.625709534
10228,403.8909912,164.9504242,79.70546722,0.875505269,10475,0.649768114
9426,402.7099915,175.9742889,68.60753632,0.920868874,9578,0.577431977
12692,448.0610046,182.1931763,90.43366241,0.868115962,12999,0.735086322
10040,394.7130127,157.8847198,81.77407837,0.855419755,10231,0.626364708
11136,419.5209961,172.7373352,82.87893677,0.877379298,11373,0.706150949
9668,393.7139893,159.522934,78.49076843,0.870575786,9882,0.604174495
10912,424.8819885,171.8625031,81.76659393,0.87957108,11282,0.612758338
12035,431.95401,176.0225525,88.00274658,0.866053402,12226,0.61784488
13112,456.2160034,182.4642181,93.33448029,0.859270096,13413,0.680789173
13782,457.4920044,180.9152832,97.97387695,0.84067136,14147,0.655256033
10810,418.2049866,173.5480042,80.10408783,0.887105167,11047,0.735224128
12642,462.8089905,198.4047089,81.74517059,0.91117835,12878,0.605982184
11042,430.7600098,185.5081024,76.13742065,0.911893725,11224,0.678463876
10469,402.4509888,159.3994904,84.83900452,0.846592605,10746,0.77410531
12524,444.0100098,179.0595093,90.16651154,0.863962531,12746,0.645666838
11299,420.7380066,170.820816,84.86574554,0.867858469,11488,0.64257282
11530,425.3919983,177.015213,83.92691803,0.880458772,11686,0.808102071
12226,436.2229919,178.544754,87.98953247,0.870134115,12400,0.613385499
11068,423.9729919,172.0155792,82.98536682,0.875934839,11323,0.605304897
11689,434.8770142,183.5699921,81.76420593,0.895325899,11856,0.572316885
12041,427.2900085,174.1454468,88.91725922,0.859823167,12291,0.634672165
10025,400.5109863,167.5635223,77.07865143,0.887920678,10181,0.595026135
9711,396.4689941,166.6904602,74.74411011,0.893832684,9859,0.587832928
10775,414.9979858,165.7289581,84.2712326,0.861068904,11036,0.634458005
11860,427.026001,174.9904327,87.09915161,0.867328227,12064,0.612287045
13088,450.2109985,184.7501984,91.24625397,0.869524419,13266,0.799218357
11730,429.821991,176.9729156,85.21744537,0.876430571,11900,0.595129371
11873,432.3330078,175.0971527,87.68571472,0.865572751,12162,0.650932014
10451,419.6960144,174.2336884,78.35890198,0.89316231,10722,0.586871088
11180,427.7080078,174.7035217,82.88113403,0.880303919,11518,0.721942425
11351,417.6929932,171.0510559,85.5486908,0.865947187,11549,0.743255615
12894,480.0849915,192.8217468,85.92984009,0.895210326,13141,0.622627854
10516,409.5570068,168.5202332,80.24091339,0.879364073,10726,0.636407673
10949,414.2739868,168.0638885,84.03283691,0.866022348,11192,0.615804255
9853,395.5010071,159.9161224,80.05778503,0.865665078,10102,0.601967275
11889,439.9890137,186.1078491,82.14304352,0.897323549,12096,0.797705293
10346,402.5809937,167.2784576,79.82421875,0.878798187,10479,0.589717269
10943,412.0610046,169.8902588,82.82929993,0.87309736,11132,0.741395652
11944,434.9240112,182.8739624,83.63843536,0.889283895,12090,0.617197216
11605,425.697998,173.5166779,86.13510895,0.868089199,11781,0.798417628
10780,410.855011,162.4277344,86.18075562,0.847635448,11047,0.66707921
12043,442.0700073,181.1095428,85.57943726,0.881315351,12276,0.60016942
13626,469.3429871,191.3802338,92.17391968,0.876376212,13931,0.607219279
10185,397.980011,163.8427277,79.58455658,0.874104738,10335,0.631510437
12159,437.822998,177.5845337,88.58029938,0.866713405,12377,0.670138896
9884,389.2940063,164.0706329,76.87023163,0.883453369,10021,0.735964239
12726,434.7720032,175.7317505,93.30850983,0.847389817,12896,0.808000028
12269,436.0119934,177.8847504,88.84811401,0.8663311,12466,0.745835841
10480,414.8089905,177.8561249,75.2631073,0.90605104,10657,0.630338013
11661,418.0150146,168.9551392,88.93134308,0.85026139,11819,0.789291978
12174,435.3680115,174.2000122,90.66159058,0.853894949,12471,0.663867354
11545,429.0979919,176.9992981,84.10533905,0.87989223,11816,0.705857158
11795,428.75,175.9600067,86.42063141,0.871081829,12016,0.738110125
10604,409.5109863,172.3027039,78.91883087,0.888939679,10755,0.58618021
12349,434.1380005,180.2419281,88.26457977,0.871890664,12526,0.627489865
11538,418.6610107,170.8509064,86.49839783,0.86236918,11741,0.713543594
11625,421.3900146,167.714798,89.46257019,0.845849931,11904,0.694278538
12437,442.4989929,183.5729218,86.80197906,0.881144345,12645,0.626738548
9882,392.2969971,161.193985,78.21047974,0.874406099,10097,0.659063637
11434,404.7099915,161.0792694,90.86819458,0.825692177,11591,0.802949429
15244,500.391486425235,209.9812755780404,93.55150288486277,0.8916469402318424,15578,0.737832922059495
13352,475.54754330788245,196.37769969630529,88.51430281951569,0.8937083011312345,13751,0.6713339982953331
13464,478.5728404120219,204.34404216742087,84.7056776948566,0.9093218977412212,13738,0.6917000439411924
13751,477.5292987523134,193.76712737636407,91.88401381661642,0.871745934329702,14174,0.7234721782539841
14481,493.26544395690604,209.41475013491436,89.71596331378011,0.901410732572365,14823,0.5349484050861821
13112,473.2335259377553,201.70487159266744,84.08956548344764,0.9058948180238253,13520,0.7193153655260293
13462,464.90506215010953,193.52556424285527,89.36231619943112,0.8814631049355256,13723,0.7281891815459364
14338,493.9762565767324,208.79794879103636,87.99963237899871,0.9060684429489314,14700,0.6508044448672016
13255,466.9446326293466,195.7373948008177,85.62452433118193,0.9018657833737126,13567,0.543294844659703
15899,506.7285754461934,209.91158625097165,98.18839639001219,0.8802561823922689,16239,0.7794295686869741
12579,463.3070861254099,194.86122659774904,84.05079858205198,0.9042735788605613,12976,0.5593091563801557
14584,501.25737824962874,208.72263616899284,91.90804471738433,0.8938220353117453,15030,0.5870003849265222
12454,461.5315813988342,196.82117835715917,81.5728370581873,0.9063291430791118,12732,0.6465130774275967
13151,481.5169693766217,201.9361020564924,84.3685990271429,0.9110844663516866,13608,0.6788403918853859
12730,460.27322434090974,189.99736391197666,86.41621413121112,0.8938005140183369,13069,0.5728446552707628
12899,474.98612432724457,199.54176018050072,81.89463856689176,0.9159624055531179,13319,0.6207666608004345
15734,510.65514455687565,211.27036346994464,95.6096101570195,0.8926795520895644,16081,0.7045083132215909
16094,525.9376687863137,220.7955846918102,93.55642475219565,0.9105419901097779,16375,0.6878197858578594
15151,497.85034818895645,215.6791226479927,89.0616640982684,0.9173775145867546,15278,0.631164185454097
13051,461.1077601056577,190.62740608782624,88.42505611093554,0.8861388925385975,13335,0.6181181712958839
15928,529.481280801363,225.09618949742685,92.48557005894769,0.9134098712351106,16437,0.5693535074076123
13221,477.92110371378715,205.14357706827775,82.92863140017043,0.9138272165131469,13430,0.6634295481210075
12201,455.4592932676304,186.37911984895473,85.21497954990528,0.8898329625482977,12710,0.6670167165729376
15012,502.46096657310534,206.35530678448285,95.09436600056505,0.8849147567436948,15366,0.7167398444322605
14131,489.98607004276874,203.5518404051117,89.81784976788785,0.8905324783361988,14435,0.6984859293498997
15357,503.1038185119478,210.8139630904831,95.41046850388105,0.8917849301981418,15604,0.6933550194623582
15238,500.52101345521817,206.90306781124514,95.84269217965809,0.8810292909005791,15662,0.6445103559453571
14701,497.86827255023184,216.96254640784855,86.05870618801814,0.9261608591065909,14979,0.6902900866935189
13950,480.6259051541059,204.16251651072912,87.46440502223075,0.8955802563212395,14222,0.501078486
15640,515.1673833317996,217.90592886246014,92.74502478131679,0.902611917761284,16038,0.55697300264662
11790,445.71352780999314,185.3850897779392,81.3383462612442,0.8952773784185789,12202,0.5758590852083316
13787,476.1325899366494,203.23789945031632,87.23003412952497,0.9013760867415057,14009,0.740806765568551
14072,479.2321153166168,195.2815664734463,93.6542697097125,0.8732245352770084,14496,0.5756126075396939
14931,489.5066723392683,209.164011889177,91.29439018389691,0.8959831203838325,15110,0.5726425176191628
13409,485.308010438039,208.49203982538808,82.50777134789718,0.9257031038633075,13789,0.5321085709388442
12973,481.34476161827473,207.97215794316267,79.73952159069614,0.9345868307820673,13332,0.746456136422312
15062,498.37505078579096,208.96501747116963,92.95129680264665,0.8975467852357093,15418,0.6650400733877287
12628,472.6568238083857,205.25900125647598,78.92386710047505,0.9303768567260035,12912,0.6851111323532124
14911,509.3091174088726,215.06247081867465,91.0222570808559,0.9059192174138244,15320,0.8115502078199446
15062,509.72458492511174,214.66181202269192,90.82097257661329,0.9067298915503484,15431,0.5350749485841901
13751,486.48408392260706,211.7384841373343,82.51261960198454,0.9279458306272889,13964,0.5562619332002331
15732,521.2141486862375,217.29992041050673,95.32669863841863,0.8954323214047377,16192,0.5862106568380774
14212,491.6560327863114,205.5406625405504,89.9547737758407,0.8983639826211344,14621,0.6161948481368544
14225,488.10735253479214,200.69102226503108,92.04360508287574,0.8880764746591259,14657,0.7453655863835504
14228,490.8597364577673,207.0628667638599,89.03021847098965,0.9016856403707556,14581,0.673345814383749
15477,507.9356849829402,215.0576997946016,92.35522668651616,0.9075437983350121,15809,0.7594822150958543
15037,501.01926397984846,210.25965062061096,92.41251587346194,0.8895186117076445,15262,0.5037487924349472
13532,481.31733852828074,202.47078872763376,86.22082411521482,0.9073794666229107,13956,0.6059288524260632
12875,457.5232318233392,194.45557362420882,84.76402779705346,0.8987527618587668,13101,0.7192195950665157
13079,465.5895517455363,195.81640978800587,85.22311678555404,0.8952667339061672,13362,0.6512688229345214
14191,492.48967130977917,209.39639962467342,86.54732972767042,0.9119101293181959,14417,0.501078486
14212,477.3572299408677,197.40120417429202,93.19832849584922,0.881754317572532,14488,0.7532009369600396
15202,511.5166892708378,216.28068012489481,91.02137405368296,0.9098589806484658,15608,0.6112269184062669
13921,483.15461618874076,202.7104346194753,88.34058545722075,0.8969596214004932,14435,0.7257619536068072
15025,504.7767305639846,211.72313976079036,92.47556129363508,0.8957337692175232,15398,0.5398549318690988
14289,495.1741886768341,209.08839519345835,88.17962740997224,0.9065830682985919,14645,0.6595573343254881
14782,505.0683734949005,217.05518586687398,87.57429161412539,0.9140299359523847,15111,0.56358793178268
13639,467.3846756155469,188.9383734345671,93.35369021647634,0.8676765751257712,13932,0.501078486
14792,494.1866152881946,207.53624763195322,92.0600966570706,0.9001015439473656,15047,0.6792813490308995
13341,472.6683658868512,202.13145430349186,84.62123914494742,0.9082050826115232,13721,0.6793304138223555
14114,488.5597222236371,210.22316597186023,85.71593815904163,0.9154286695030495,14466,0.5119519145781837
14012,488.33672453705145,216.61073186827895,82.90577668661513,0.9325024988055678,14158,0.8097633898967583
16492,535.4467515007848,231.11272995748482,92.09837764782203,0.9228508774125247,16744,0.6774828813877287
14766,483.34759079270447,204.1590773568647,92.52786403735733,0.8850090007225027,15047,0.7223542208076644
16450,527.3549902601579,218.5403493267675,98.88537716596434,0.8899782582619953,16816,0.6528593950582506
12647,470.25454285849287,201.69624364463908,79.1379364025746,0.922214590037767,13116,0.6601152491385707
12006,466.89046211367685,207.83460971477655,72.69079661696404,0.9460890116867684,12255,0.839661241
14646,501.5986805329717,207.9435043233017,91.77949318216768,0.8940891099868103,15038,0.6263369939588074
13503,472.1754138056247,200.40336301830368,86.05750394109157,0.9081014407877557,13699,0.7271510906652805
14383,492.67517390470437,207.18912293849593,89.29547448590108,0.8974967280593864,14783,0.6325658857914325
15608,519.9497878270265,218.99642997048167,93.8455602969878,0.9050848615856116,16025,0.6877943635807169
14613,501.7941345235854,214.38481081147123,88.40907325466223,0.9093316994432923,14952,0.6366315985803991
11898,453.6824189351548,194.64765165505355,77.63832002446237,0.9214704209123138,12135,0.7576040915553703
13565,489.099416273266,215.03143021346474,79.80222849161048,0.9393071521262547,13858,0.5945288668361696
15187,496.39046325826325,203.16098759880265,96.44226816436903,0.8803766614918401,15538,0.7027469704976506
15173,498.11343205978335,211.5400460202477,91.79674406253149,0.8979058063312326,15474,0.6676706211982938
16058,522.4972698592165,220.4204924356716,95.31612218185072,0.8995071002796377,16390,0.7390780389661776
14453,502.1277271994673,219.85981796695532,84.64173140795326,0.9317610404791105,14672,0.6372694368602508
14195,484.7530620399059,206.5602890666915,87.68102502260561,0.9076383781902531,14490,0.7284995326699912
13635,481.7028836968944,204.56589569869723,85.48799483550751,0.908175330761679,13996,0.5623100435749219
16167,511.65800403507865,211.33689909550824,99.87059477096513,0.8806444599929966,16520,0.7488222691100561
14390,496.04625982710064,209.55673105021117,89.12326638815735,0.9077408822531944,14699,0.7627393016527109
13632,484.826351705459,205.22364805177867,85.44075796237212,0.9134066499732119,13981,0.5265773542291147
15044,512.3560882350698,220.01340616338808,87.82353203412296,0.925899788298732,15512,0.6950985054925283
12343,456.13508884251564,192.7947052075545,82.04314671243137,0.900047706422615,12693,0.6101559681949268
15503,518.7329011555511,211.37075983984386,95.48292962810928,0.8898806249398993,16006,0.6083648776203897
14159,491.81056301032487,205.91353863418826,89.26263436181297,0.9019798347978203,14586,0.7002226558098239
13814,490.60577175384066,206.09304077568734,86.29981031103205,0.9140732537032458,14246,0.6215540194757152
12569,470.87496353498426,205.83535017995894,78.62057737239229,0.9297216677516518,12751,0.6528835664333947
12566,458.5997396890661,199.68011914818024,79.98746848128457,0.9250356636485607,12698,0.7652375099654898
15352,512.537287362257,216.26898170830512,91.1536943508435,0.9161865045210652,15686,0.6870950385144654
14908,498.3053398341641,204.67094110502816,94.18739074733416,0.8854639712273067,15341,0.5961488624864351
13937,484.83607610508216,206.91395741996084,85.18966740940066,0.9162268754433525,14236,0.6180486408364602
13639,482.72821514178173,202.8359679237955,86.12540486146985,0.9011728794116511,14078,0.6889442406780196
13984,482.03440771861847,198.84351295884892,91.60981683163078,0.8823859878492903,14341,0.5629168803697939
12912,477.92215530063675,204.6297756922,81.11610322381684,0.9217797932311894,13295,0.5472745928119602
14402,483.1148588514396,201.78285725031324,91.98906240417642,0.8859469327853752,14599,0.653128169308099
13586,473.4304471364723,194.79199010032318,90.07500532427926,0.8835909888261079,13940,0.6353821945181892
15306,506.4506515843474,214.85528789515044,92.71459324883602,0.9022270600498582,15660,0.639259621936579
12644,446.2787474434375,177.43125469951545,91.94825242647843,0.8544442127310233,12889,0.714796354368954
14763,496.3598651921536,211.64380662840233,90.01987345086158,0.9045909887567078,14995,0.5806874706904224
15863,508.39680872901954,211.8787793550963,96.83667712341861,0.886183103390979,16209,0.567693949895598
16137,519.8529270653773,217.60597379910934,96.91746369206608,0.8935853590395536,16462,0.5022240164172345
14048,483.186831898045,207.08793781789504,85.85718544091951,0.9162153872625413,14214,0.6442861883815214
13907,497.57610248969684,214.77643329123018,82.94977214868959,0.927397603628196,14214,0.6893893359510854
15517,516.8218343190016,211.55881557986928,95.73473064523577,0.8874916770176934,16040,0.6949765205708336
13699,475.7346544047183,202.08896678714868,86.5676856314926,0.901794953440771,14006,0.5466947207150572
14008,486.4423507003388,206.58454083795132,87.36270750519188,0.9035081979244918,14348,0.839661241
16105,525.5929340561729,220.24417406316994,95.38520244362478,0.9082580262606154,16408,0.6339872173835323
13899,486.5782358370989,209.77060701993312,84.43880318627724,0.9157433089161544,14251,0.6034469625564263
13585,464.5702777891059,191.80571031389303,90.40068215035619,0.8773517785140578,13962,0.7584017394260542
14944,505.02272432815016,211.6672107398852,92.3673016284765,0.9036151580886276,15399,0.6647009340645806
14779,487.05641758099813,203.21755134926389,93.25747094304214,0.890954352446294,15058,0.5770749859768451
14567,497.85686271802115,213.3736053485321,87.77185643051334,0.9136066998217403,14925,0.6147259025290573
13154,462.57927702808047,193.04791227481965,86.57444384470895,0.8922398126300183,13415,0.6472413620728859
16274,503.91617163696316,205.78811443140134,103.37659781048893,0.860761570396788,16548,0.7025108083148325
15062,508.74282668307757,218.4695220156595,89.73266043369442,0.9089268103555918,15420,0.5876189806805842
14567,491.8220583159132,202.63724794482582,94.06153316233798,0.881269781627099,14877,0.599087130292336
13721,486.17678386948324,205.14843307697265,86.08016436144457,0.9066819014339161,14076,0.532370746079375
13845,484.81630186345836,210.34218533685754,83.64793611765677,0.9187709301850223,14035,0.6056729676702323
15113,502.505384462098,214.4969250407709,90.52094847230701,0.911597713672257,15420,0.5797239426960628
15911,503.3220699148401,207.40605198331087,98.87068065033915,0.8800137301891396,16168,0.7879701622563935
13191,485.3943720047969,210.32435835703134,79.78587897567103,0.9323732695824699,13564,0.501078486
13127,473.7845014092559,208.59944737287307,79.56212721457797,0.9288169283829325,13365,0.5679773726399904
13832,483.59250847086685,200.63394918506546,89.69886957908095,0.8899956168318904,14317,0.6827493976777268
15024,503.2211451949371,212.35990145972863,92.17756406322644,0.896973499538948,15389,0.7959077599839833
16101,514.1350362561213,214.99632013274274,97.9675173605487,0.8847276752998677,16436,0.7315115481956145
13999,483.09677176328506,202.6768704021057,89.12501078979132,0.9029258191271425,14452,0.6970788830459957
12126,464.10502779537853,205.89228696211688,74.57757366929533,0.9377951923512695,12369,0.6880012655753446
15988,515.8054720880046,214.6937321823943,97.25076625070903,0.8902405738913799,16357,0.664655608383717
12487,453.83926104917896,191.00584372925493,83.98728444539421,0.8923568633177913,12712,0.6735332405446547
13884,496.01253590322364,210.92908025097103,85.79020171867172,0.9140500865514523,14321,0.8082227021214595
14642,490.2923360988075,200.7656513658431,94.25650796943916,0.8804464218118723,15081,0.6660973760642995
12239,459.3043634606162,197.81236470165078,78.93501500428133,0.9192586211932725,12565,0.7051225733711708
12182,461.21202606728554,198.55063724237053,78.6054682879918,0.9230230457489275,12476,0.6836462127974116
12748,451.2391220505871,186.65385725236905,86.96482339869452,0.8876739932516634,13062,0.6296523093682888
12720,450.1357626578334,184.89029110623673,87.25762880365596,0.8800773670088589,13014,0.6376026444610938
14367,482.84413902991855,199.46574963734886,92.87147519637709,0.8838014260884515,14640,0.5841118127295989
13831,472.8285604061603,193.9712273571499,91.97846353085804,0.8779497789094137,14219,0.7100793421370687
15057,507.0658296342593,215.62806851264207,91.21876160365767,0.9067461788418458,15525,0.7085711600783443
13432,467.3391873225683,196.11383916374,87.3769332260041,0.8947140193597006,13761,0.6971177788366005
13279,477.3604440040243,202.48440486376177,84.06364731314653,0.9110940266204212,13605,0.6184462103326406
13049,461.5787768944285,199.92960071283034,82.83344481736356,0.9100970077305939,13186,0.6637175540516722
14602,494.02389636779174,207.15349030223823,90.37171085464577,0.8981485211047094,14999,0.6506003635155823
16173,540.4226139727595,231.37437332539696,91.08018224085583,0.927643546985234,16631,0.6502420551166124
14141,490.68260079328684,213.3516712402452,84.90505607884448,0.9242289533951362,14347,0.5699599915186282
14524,503.7329113241531,209.3015690439771,89.930688008873,0.9039218401095508,14971,0.6406085130263651
13688,475.0959251277474,196.81568495800087,89.38322598798952,0.8901710429499625,14069,0.6695737079501306
13882,484.648587667438,207.33285690362692,86.15860982836247,0.9096251748365244,14233,0.6842003979379577
15668,514.0767305157502,219.07164581297923,92.98552703244708,0.9069396725852145,16032,0.8087763349831318
12759,482.76763284599144,211.7506108857035,76.7070608746631,0.9390342228528357,13085,0.6259203186862285
14331,491.49142526612656,197.40686932464757,95.94679219137961,0.8689738084677437,14828,0.6238971547421771
14714,499.97991241415446,211.1282028116899,90.17477212860439,0.9066848705559006,15022,0.5736883608153223
15901,513.946846567407,210.83942704024506,98.44879360771282,0.8809406127348088,16237,0.6794731733999975
12537,472.8215003678596,204.04336308039265,79.4737705125001,0.922692262285834,12903,0.6569470981578052
13084,468.64259689603887,194.0882093987902,86.39397961311948,0.8878218451086288,13547,0.5812178419769406
13660,472.94409173111757,196.12407819793418,89.98749466722711,0.89101346394259,14023,0.691852472650633
13283,469.76286679264564,190.77559321208656,90.35764428916588,0.8725696666803254,13664,0.738331111331809
15434,516.0758199792605,217.5093871065324,91.33541819851864,0.9129655422482905,15876,0.7010906756343992
16491,532.8893448885909,227.57410015170424,94.68446628898472,0.9118382757856892,16869,0.6672187275594254
14663,501.032513716631,208.45406115178073,91.00580840886755,0.8967738794373501,15141,0.6769004589851091
13297,483.09538592807195,214.24593238990514,77.76535761952502,0.9467379990641471,13522,0.6386214044260969
13544,468.30084166547704,194.85829090473123,89.7893824894374,0.8821524657573263,13847,0.7518098804731359
15007,499.9541681298957,204.7961442942702,95.33286211600485,0.8790132365960696,15437,0.6508799826367285
11700,448.9753105430922,189.13232185969076,80.23348454695788,0.903243379441351,12049,0.5975026974879977
16265,511.4793359398619,209.53101610048876,100.50004885078036,0.8712559390744723,16588,0.7153679520017079
12575,448.423232909796,185.61490818966638,87.02955764603652,0.8769365120056025,12814,0.7455031238868893
14016,491.096887872931,209.61612330537474,85.43988648322293,0.9151804764872097,14384,0.6045725983250343
13834,485.03636357487136,200.7552452200168,89.10122958872653,0.8962685704873526,14261,0.638694275264881
14606,489.25822231281694,200.7948457222591,94.20462895522402,0.883574255748725,14976,0.742134906795821
15454,523.4551421470229,227.75334186640595,87.15905802722212,0.9334433112942019,15710,0.6355154874865528
14299,494.0500001141949,213.2228660374695,86.44658918882143,0.9177770156092891,14679,0.7532941898841301
15150,496.89751860399326,214.98434671045595,89.23955763804443,0.9091640095389241,15285,0.7186647112053999
14238,488.37234315631025,206.22382185337466,88.57532724118356,0.8991961359698356,14560,0.7530109560569682
11346,444.5854605557802,192.81271751986532,74.55274336544511,0.9339479823239657,11561,0.6696084429607037
14357,502.8317634934342,216.4160417360804,83.95987187655425,0.9309414064322912,14688,0.6049002456434902
15302,518.7032680196133,221.98983466378525,88.83982620589558,0.9204943467220101,15663,0.5878181358238221
15860,529.1112079133218,222.80008650670158,93.40848946996368,0.9040170406301251,16445,0.7298411723514955
14193,486.91768189214207,204.26211037785356,89.84161017364057,0.8936372548650182,14479,0.8327526314191305
12563,456.3671219260288,193.27884771360476,83.0879213697438,0.9006112608732477,12828,0.6645265113720142
15173,508.5699522365988,218.1663515357936,89.52497301774402,0.9152344358568162,15423,0.6583686903851395
14002,487.2128045834171,207.99825446008433,85.72603053160095,0.9149862153895088,14413,0.6698650256901333
13245,462.98738571868154,196.04986748406498,86.45797911190186,0.8958277685304633,13411,0.626305558969155
16089,522.7055770146326,219.97330054504948,95.96540726453365,0.8965156922220683,16463,0.6894443987334324
14537,498.9561486232524,212.17864131200596,88.03714464882043,0.9130661127557161,14986,0.7122475404457972
13941,479.2359944217919,200.8726702792662,89.27908395736253,0.8948843370242879,14235,0.6155475822539068
14304,496.8852957467581,208.780821449758,88.46360233129958,0.9044607385495719,14702,0.5477910235532041
14587,493.56633263730845,209.99427453087344,89.00486487421338,0.9077169143668866,14879,0.6859600290957185
14439,499.1207713790733,213.2930077054307,87.02670902020708,0.9104182481336838,14800,0.6422070555840531
13018,469.93554836359846,197.86116849765696,83.13583725684755,0.910311292754337,13324,0.6065857535473715
14413,486.4776921161169,203.9026324989355,90.45561493521609,0.894076772522876,14637,0.716223022041733
14584,494.8632328254368,208.4444520064154,90.85150437068266,0.9016482262952495,14859,0.7717076510346376
12808,466.8641482476908,200.89369315573873,81.50546266955004,0.9169379876216968,13092,0.627450557615933
14859,501.93240828356113,212.10278073910203,89.98393609541324,0.9055460557135339,15223,0.667533396226554
14272,483.10903784027323,201.6316777937437,90.07886834080603,0.8962336047672746,14631,0.6020009365360086
16050,505.3950452159624,209.6268805143257,98.24491472023419,0.8826532438971865,16303,0.7204924823296812
15937,524.0033985394693,227.60387089491334,89.06810161710176,0.9341501244421385,16316,0.7502720375425415
15512,497.20002193401314,206.15661177399403,98.03816708865183,0.872793834093061,15919,0.839661241
16014,529.6242483182924,220.3677062184218,94.39822588133316,0.9046011205032077,16451,0.6764063826911344
13719,491.65426266061286,208.12666052713814,83.70011884054718,0.9173755195912291,14187,0.6099090874526377
13586,483.84531839778487,205.79884053529804,85.22951149554436,0.909582739627163,13906,0.7311167619726332
12731,471.01409201783645,203.04205391020565,81.23355637329901,0.9209068513976755,13069,0.6211937235349686
14592,505.8897404814099,217.11490244302507,85.38994005064578,0.921418583638863,14985,0.6470901963437494
13028,470.26555361642727,200.22046942959324,82.42980699410832,0.913155321635603,13252,0.6141294695411419
13931,483.90164687668243,200.0722550649643,89.52110895840767,0.892658484678575,14318,0.5404678977214475
